Distance,Use intermediate result,Flow,Angle adjustment,Left tol1,Left tol2,Left tol3,Left tol4,Left tol5,Left DEM,Right tol1,Right tol2,Right tol3,Right tol4,Right tol5,Right DEM,W.S.T.
124.200,1,94.10236604,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
124.300,1,94.10130419,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
124.400,1,94.10055312,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
124.500,1,94.09947184,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
124.600,1,94.09879847,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
124.700,1,94.09680426,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
124.800,1,94.09414962,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
124.900,1,94.04990135,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
125.000,1,94.04944165,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
125.100,1,94.04817907,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
125.200,1,94.04673521,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
125.300,1,94.0463532,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
125.400,1,94.04307699,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
125.500,1,94.04205398,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
125.600,1,94.04152306,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
125.700,1,94.04013099,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
125.800,1,93.94128137,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
125.900,1,93.94032959,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
126.000,1,93.93880803,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
126.100,1,93.93816703,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
126.200,1,93.9359203,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
126.300,1,93.93405558,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
126.400,1,93.93057865,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
126.500,1,93.92929666,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
126.600,1,93.92725064,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
126.700,1,93.92659022,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
126.800,1,93.91890472,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
126.900,1,93.91821193,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
127.000,1,93.91718892,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
127.100,1,93.91555729,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
127.200,1,93.91489687,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
127.300,1,93.88394121,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
127.400,1,93.88322899,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
127.500,1,93.8824067,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
127.600,1,93.76134877,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
127.700,1,93.76052648,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
127.800,1,93.75946463,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
127.900,1,93.75858406,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
128.000,1,93.75732797,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
128.100,1,93.75607835,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
128.200,1,93.75474455,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
128.300,1,93.75350141,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
128.400,1,93.75229711,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
128.500,1,93.75145539,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
128.600,1,93.74955182,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
128.700,1,93.74839932,3.150533138,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
128.800,1,93.7471756,5.969257437,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
128.900,1,93.7400793,-8.105339888,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
129.000,1,93.7394383,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
129.100,1,93.73813688,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
129.200,1,93.73596138,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
129.300,1,93.73555994,-14.78945374,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
129.400,1,93.34719948,21.18544386,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
129.500,1,93.33845861,1.115245596,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
129.600,1,93.33736438,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
129.700,1,93.33683345,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
129.800,1,93.33509822,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
129.900,1,93.3344378,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
130.000,1,93.32834509,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
130.100,1,93.27169125,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
130.200,1,93.2709596,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
130.300,1,93.26953516,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
130.400,1,93.26851216,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
130.500,1,93.26792296,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
130.600,1,93.26701002,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
130.700,1,93.26603881,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
130.800,1,93.26541724,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
130.900,1,93.26088493,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
131.000,1,93.25980365,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
131.100,1,93.25885187,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
131.200,1,93.25514185,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
131.300,1,93.25452028,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
131.400,1,93.25186564,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
131.500,1,93.22355814,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
131.600,1,93.21128207,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
131.700,1,93.21012956,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
131.800,1,93.20493684,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
131.900,1,93.20374549,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
132.000,1,93.20347355,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
132.100,1,93.19970526,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
132.200,1,93.19560676,0.0,0.824,0.000,0.418,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
132.300,1,93.19472619,0.0,1.395,0.000,0.259,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
132.400,1,93.19266076,0.0,1.017,0.000,0.345,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
132.500,1,93.19148883,0.0,0.824,0.000,0.418,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
132.600,1,93.19059532,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
132.700,1,93.18726084,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
132.800,1,93.18618603,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
132.900,1,93.18548676,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
133.000,1,93.18466447,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
133.100,1,93.18377096,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
133.200,1,91.04735139,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
133.300,1,91.01402598,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
133.400,1,91.01342383,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
133.500,1,91.01067855,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
133.600,1,91.00974619,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
133.700,1,91.00936418,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
133.800,1,91.00901455,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
133.900,1,91.00735054,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
134.000,1,91.00687141,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
134.100,1,91.00658005,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
134.200,1,91.00455346,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
134.300,1,91.00185998,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
134.400,1,90.99890103,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
134.500,1,90.90514701,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
134.600,1,90.90459666,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
134.700,1,90.90392329,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
134.800,1,90.90277079,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
134.900,1,90.90172836,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
135.000,1,90.85175643,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
135.100,1,90.85100537,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
135.200,1,90.8507658,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
135.300,1,90.84994351,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
135.400,1,90.84925072,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
135.500,1,90.84866152,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
135.600,1,90.84641479,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
135.700,1,90.84410978,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
135.800,1,90.84299613,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
135.900,1,90.84120263,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
136.000,1,90.81700659,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
136.100,1,90.8142872,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
136.200,1,90.80925634,0.0,4.000,0.000,0.100,2000.0,30.0,A,4.000,0.000,0.100,2000.0,30.0,A,0.0
